parcel_id,ai_review_score,investment_category,manual_review_flag,recommendation,development_opportunity_flag,development_opportunity_reason,reasoning_summary,key_risks,missing_information,next_due_diligence_step,confidence_level
53450-02-01-01960,8.0,Strong Manual Review Candidate,True,Research First,True,"Strong Match to Meta Tulsa Data Center at Fair Oaks Innovation Park with high investment signal strength and positive surrounding value signal, indicating potential uplift from major industrial/data center development momentum and related infrastructure improvements.","The parcel at 5602 N PEORIA AV E (Parcel 53450-02-01-01960) has a low bid cost of 4526.74 against an indicated 22,500 value, with high extraction confidence and a clear commercial improvement (C IMP) designation. Address quality and property clarity are strong, and rule-based scoring (8.0) categorizes it as a Strong Manual Review Candidate. Development intelligence shows a High-strength signal and Strong Match to the Meta Tulsa Data Center at Fair Oaks Innovation Park, with more than $1B in planned investment and over $25M in local infrastructure improvements, supporting a positive surrounding value signal. These factors justify elevated priority for manual review despite some missing location details.","ZIP code and city are unknown, limiting precise location and comp analysis; only basic legal description (TRACT 1 TULSA COUNTY | KRUGER TRACTS) is provided; property type is only labeled C IMP without detail on condition, size, or specific commercial use; crime risk is unknown; ownership listed as Unknown may indicate potential title or notification complexities.","Exact city and ZIP code; detailed site characteristics (lot size, building size, age, condition, current use); zoning classification and any use restrictions; confirmation of proximity and access to infrastructure improvements associated with the Meta data center project; tax status details beyond bid amount (other liens, special assessments); verification of current owner of record and any occupancy or environmental issues.","Confirm precise location and zoning via Tulsa County records using the parcel ID, then pull assessor data for building and land characteristics and map the parcel relative to the Fair Oaks Innovation Park and Meta data center infrastructure improvements to validate that the development spillover and access justify the bid and potential upside.",High
00575-93-06-00950,6.2,Strong Manual Review Candidate,True,Research First,False,"Meta Tulsa Data Center at Fair Oaks Innovation Park has no clear street, neighborhood, or ZIP overlap with this parcel, so local development upside is not supported by the provided data.","The parcel at 401 S VICTOR AV E in Tulsa is a residential improvement (R IMP) with a relatively low bid cost of 4,526.88 and high extraction confidence, making it operationally clear for further review. Address and legal description are usable, but the ZIP is unknown and there is no confirmed overlap with the cited Meta data center development. Rule-based scoring (6.2) already flags it as a Strong Manual Review Candidate, primarily on bid level and data clarity rather than proven surrounding value or development momentum.",Unknown ZIP and surrounding value; no clear development overlap with the Meta data center project; limited context on property condition or neighborhood; upside is not supported by explicit crime or value data.,Exact ZIP code and neighborhood context; any information on current structure condition or occupancy; comparable values or tax assessments; confirmation of proximity to any active public or private investment corridors.,Verify the precise location (including ZIP and neighborhood) and obtain basic condition and occupancy information to assess whether the low bid cost aligns with local residential values and risk profile.,High
49800-03-34-14990,6.2,Strong Manual Review Candidate,True,Research First,False,"Meta Tulsa Data Center at Fair Oaks Innovation Park has no clear street, neighborhood, or ZIP overlap with this parcel, so current development intelligence does not materially enhance this property’s priority.","The parcel at 1241 N ALLEGHENY AVE in the City of Tulsa has a clear address, high extraction confidence, and is classified as R IMP (residential improvement), indicating a likely usable structure. The bid cost of 4540.87 is relatively modest for an improved residential parcel, aligning with the rule-based score of 6.2 and Strong Manual Review Candidate category. However, the ZIP is unknown, surrounding value and crime risk are unknown, and there is no clear development overlap with the cited Meta data center project, so upside from nearby investment is not supported by the provided data.",Unknown ZIP and neighborhood context; no surrounding value data; crime risk estimate unknown; no confirmed benefit from major nearby development; property condition and occupancy status are not provided; only a short legal description (LT 11 BLK 2 YALE TERRACE ADDN) without further land-use or zoning detail.,Exact ZIP code; neighborhood and comparable value context; property condition (interior/exterior); occupancy status; any code violations or liens beyond the tax issue; zoning details and allowed uses; confirmation of lot size and building size; proximity to employment centers or amenities.,"Verify the exact location and ZIP for 1241 N ALLEGHENY AVE within the Yale Terrace Addition, then pull local comps, zoning and code records, and any available photos or inspection data to assess structure condition and neighborhood risk before bidding.",High
60513-73-08-70260,6.2,Strong Manual Review Candidate,True,Research First,False,"The only cited development is the Meta Tulsa Data Center at Fair Oaks Innovation Park, which has no clear street, neighborhood, or ZIP overlap with this Jenks residential parcel; development signal is explicitly Low.","The parcel is a residential lot (LOT 62 BLOCK 3, Torrey Lakes, City of Jenks) with high extraction confidence, complete address, and a moderate bid cost of 4548.16, which supports potential value relative to clarity of the asset. Rule-based scoring (6.2) and category already classify it as a Strong Manual Review Candidate. However, ZIP and surrounding value are unknown, and the only referenced development project has no clear geographic match, so broader upside from nearby investment cannot be confirmed.","Unknown ZIP and surrounding value; no confirmed overlap with major development activity; crime risk unknown; limited detail on lot size, utilities, and buildability; owner listed as Unknown, which may complicate title or redemption review.","Exact ZIP code; lot dimensions and acreage; current land use and improvements, if any; utility access and road frontage details; HOA or subdivision restrictions in Torrey Lakes; recent comparable sales in the subdivision or nearby Jenks area; any code violations or liens beyond the tax issue.","Verify parcel details with county records (including ZIP, lot size, and subdivision plat for Torrey Lakes), pull recent comparable sales within the same subdivision, and confirm title status and any additional liens or HOA obligations to assess whether the 4548.16 bid aligns with realistic resale or hold value.",High
07410-94-07-23780,6.2,Strong Manual Review Candidate,True,Research First,False,"The only cited project is the Meta Tulsa Data Center at Fair Oaks Innovation Park, which has a high investment signal but no clear geographic or corridor overlap with this parcel; development match strength is explicitly noted as No Clear Match, so it should not be treated as a direct upside driver.","The parcel at 1525 S 112 AV E in Tulsa is a residential improved (R IMP) lot with a clear legal description (LT 9 BLK 6) and high extraction confidence. The bid cost of 4,554.87 is relatively modest for an improved residential property, and address quality and property clarity are both strong. Rule-based scoring already categorizes it as a Strong Manual Review Candidate, mainly due to usable data and manageable bid size. However, the ZIP code and surrounding value indicators are unknown, and the only referenced major development (Meta data center at Fair Oaks Innovation Park) has no clear match to this location, so broader value uplift from that project cannot be assumed.",Unknown ZIP code and surrounding value context; no clear overlap with the cited Meta/Fair Oaks development; crime risk and neighborhood quality are unknown; ownership details are limited (owner name unknown); lack of explicit land size or structure details beyond R IMP classification.,"Exact ZIP code; neighborhood and surrounding property values; detailed structure information (size, condition, year built, occupancy); confirmation of utilities and access; any liens or encumbrances beyond tax status; proximity to the Fair Oaks Innovation Park or other employment centers.","Verify the precise location and ZIP code, pull county assessor records for structure details and market value, and review recent comparable sales or rents in the immediate area to determine whether the 4,554.87 bid aligns with local residential improved property values.",High
90212-02-12-25800,6.2,Strong Manual Review Candidate,True,Research First,False,The only cited development (Meta Tulsa Data Center at Fair Oaks Innovation Park) has no clear geographic overlap with this parcel; development signal is explicitly Low despite high-level industrial momentum in East Tulsa.,"The parcel at 1130 E 50 PL N in Tulsa is a residential improvement (R IMP) on approximately 0.98 acres with a relatively low bid cost of 4,580.87 and high extraction/data confidence. Address and legal description are clear enough for follow-up research. Rule-based scoring (6.2) already classifies it as a Strong Manual Review Candidate. However, the ZIP code and surrounding value indicators are unknown, and there is no confirmed overlap with the major Meta/Fair Oaks development, so upside from nearby investment is not clearly supported.",Unknown ZIP and surrounding value; no crime or neighborhood quality data; no confirmation of structure condition or occupancy despite R IMP classification; development intelligence does not clearly apply to this location; potential that the low bid reflects local market weakness or property-specific issues.,Exact ZIP code; neighborhood and surrounding property values; physical condition and type of the residential improvement; current or recent market value; any code violations or liens beyond tax status; proximity to employment centers or amenities; crime and school quality indicators.,"Verify the parcel’s exact location and ZIP in county GIS, pull recent sales and assessed value for this parcel and nearby properties, and confirm the existence, type, and condition of the residential improvement via street-level imagery or an on-site drive-by before assigning a final investment rating.",High
22100-92-28-02330,6.2,Strong Manual Review Candidate,True,Research First,False,"The only cited development is the Meta Tulsa Data Center at Fair Oaks Innovation Park, which has no clear street, neighborhood, or ZIP overlap with this parcel; development signal is explicitly Low.","The property is a residential improvement (R IMP) lot in the City of Tulsa (Laurel Heights Addition) with a complete street address, clear parcel ID, and simple legal description (LT-9-BLK-1). The bid cost of 4589.54 is modest, and rule-based scoring already classifies it as a Strong Manual Review Candidate with high data confidence. However, the ZIP code and surrounding value indicators are unknown, and the matched development project in East Tulsa has no clear geographic overlap, so broader upside from that investment cannot be assumed.","Unknown ZIP code and surrounding value; no confirmed development or infrastructure improvements tied to this specific area; crime risk and neighborhood quality are unknown; owner listed as Unknown; development intelligence explicitly notes no clear match to the major Meta/Fair Oaks project, limiting evidence of external upside.",Exact ZIP code; neighborhood and market comps for Laurel Heights Addition; current property condition and occupancy; zoning details beyond R IMP classification; confirmation of utilities and access; any code violations or liens beyond the tax issue; local crime and school quality indicators.,"Verify the precise location and ZIP for 4109 S 41 AV W in Laurel Heights Addition, then pull recent sales and rental comps for similar residential improvements in that immediate area, along with a quick check of zoning, utilities, and any city code or nuisance records to confirm the parcel’s usability and realistic exit value relative to the 4589.54 bid.",High
44325-03-36-03990,6.2,Strong Manual Review Candidate,True,Research First,False,Meta Tulsa Data Center at Fair Oaks Innovation Park has no clear geographic overlap with this parcel; development signal is explicitly Low despite high-profile investment elsewhere in East Tulsa.,"The property is a residential improved parcel (R HS IMP) at 9415 E NEWTON ST N in Tulsa with a relatively low bid cost of 4,649.22 and a clear legal description (LOT 25 BLK 5, VAN ACRES ADDN AMD, CITY OF TULSA). Address quality and property clarity are strong, and data confidence is high, which supports further review. However, the ZIP is unknown, surrounding value and crime risk are unknown, and there is no clear match to the cited Meta/Fair Oaks development, so upside from nearby investment is not established.",Unknown ZIP and neighborhood context; surrounding value and crime risk are unknown; no confirmed benefit from major nearby development; owner listed as Unknown may complicate title or notification; development signal is Low despite a large regional project.,Exact ZIP code; neighborhood and school context; surrounding property values and land use; crime and nuisance indicators; condition of improvements; confirmation of distance and connectivity to Fair Oaks Innovation Park and related infrastructure upgrades.,"Verify the precise location and ZIP of 9415 E NEWTON ST N, confirm current land use and structure condition for LOT 25 BLK 5 VAN ACRES ADDN AMD, and pull recent comparable sales or assessed values in the immediate area to gauge whether the 4,649.22 bid is favorable relative to local residential values.",High
25150-03-34-10030,6.2,Strong Manual Review Candidate,True,Research First,False,Meta Tulsa Data Center at Fair Oaks Innovation Park has no clear geographic overlap with this parcel; development signal is explicitly Low despite high-level industrial momentum in East Tulsa.,"The property at 1059 N IRVINGTON AV E is a residential improved (R HS IMP) lot in the City of Tulsa, with a clear parcel ID, full address, and simple legal description (LT 8 BLK 22 MAPLEWOOD EXTENDED ADDN). The bid cost of 4,655.65 is relatively modest for an improved residential parcel, and rule-based scoring (6.2) already categorizes it as a Strong Manual Review Candidate. Data confidence is High and property clarity is Strong, but the ZIP and surrounding value context are unknown, and there is no confirmed overlap with the cited Meta/Fair Oaks development area.",Unknown ZIP and neighborhood context; surrounding value signal is Unknown; no clear development overlap to support appreciation thesis; crime risk estimate Unknown; owner listed as Unknown may complicate title research and redemption risk assessment.,Exact ZIP code; neighborhood and school context; recent comparable values or assessed value; structure details and condition for the residential improvement; zoning specifics beyond R HS IMP label; confirmation of any code violations or liens beyond taxes; precise distance from major employment or development nodes.,"Verify parcel details with Tulsa County records (including ZIP, zoning, assessed value, and any additional liens), then pull neighborhood-level sales and rent data around 1059 N IRVINGTON AV E to assess value versus the 4,655.65 bid and determine whether the improved residential structure has meaningful salvage or rental value.",High
09000-92-27-06570,6.2,Strong Manual Review Candidate,True,Research First,False,No clear geographic overlap between the subject property and the Meta Tulsa Data Center at Fair Oaks Innovation Park; development signal is explicitly rated Low.,"The parcel at 2111 W 41 PL S in the City of Tulsa is a residential improvement (R IMP) lot in the Clinton Home Addition with a relatively low bid cost of 4,666.86 and high extraction/data confidence. Address and legal description are clear (LT 10 BLK 1, CITY OF TULSA, CLINTON HOME ADDN), supporting basic usability and making it a viable candidate for deeper review. However, the development intelligence shows no clear match to the major Meta data center investment area, and surrounding value and crime risk are unknown, so upside is not clearly supported by external signals.","ZIP code is unknown; no confirmed development or infrastructure overlap with the Meta data center project; surrounding value and crime risk are unknown; property condition, occupancy status, and any code or lien issues are not provided.","Exact ZIP code; neighborhood and surrounding property values; physical condition of the residential improvement; occupancy/tenant status; any additional liens, code violations, or demolition orders; current market value or assessed value beyond the auction bid figure.","Verify parcel details with Tulsa County records (including ZIP, assessed value, and any liens), then perform a street-level and aerial review of 2111 W 41 PL S to assess structure condition and neighborhood context before determining maximum bid or walk-away price.",High
46825-03-33-18040,6.2,Strong Manual Review Candidate,True,Research First,False,Meta Tulsa Data Center at Fair Oaks Innovation Park has no clear geographic overlap with this parcel; development signal is explicitly Low and match strength is No Clear Match.,"The parcel at 1312 N SANDUSKY AV E in Tulsa has high data confidence, a complete address, and a clear residential improvement (R IMP) classification. The bid cost of 4668.86 is relatively low for an improved residential property, which supports potential value relative to entry price. Rule-based scoring (6.2) already categorizes it as a Strong Manual Review Candidate. However, the ZIP is unknown, surrounding value and crime risk are unknown, and the only cited development (Meta data center at Fair Oaks Innovation Park) has no direct match to this location, so development-driven upside is not supported by the provided data.",Unknown ZIP code; no surrounding value data; crime risk estimate unknown; no clear overlap with major cited development; owner listed as Unknown may complicate title or notification; limited property detail beyond R IMP and lot/block description.,"Exact ZIP code; neighborhood context and surrounding property values; structure details (size, condition, year built, occupancy); zoning specifics beyond R IMP label; any code violations or liens beyond tax status; crime and school context; proximity to employment centers or corridors.","Confirm parcel location and ZIP in county GIS, then pull assessor and code-enforcement records to verify structure details, condition, and any liens or violations before considering a bid at or above the 4668.86 level.",High
43800-93-04-19370,6.2,Strong Manual Review Candidate,True,Research First,False,"The only cited project is the Meta Tulsa Data Center at Fair Oaks Innovation Park, which has no clear street, corridor, neighborhood, or ZIP overlap with this parcel; development signal is explicitly Low.","The parcel at 420 S QUEBEC AV E in the City of Tulsa is a residential improvement (R IMP) lot in the UNIVERSITY PLACE addition with a relatively low bid cost of 4,670.86 and high extraction/data confidence. Address and legal description (LT 5 BLK 2 CITY OF TULSA | UNIVERSITY PLACE) are clear, supporting potential usability and making it suitable for deeper manual review. However, the ZIP code and surrounding value context are unknown, and the only referenced major investment (Meta data center in East Tulsa) has no clear geographic overlap, so broader development upside cannot be assumed.",Unknown ZIP and surrounding value; no confirmed overlap with major development activity; crime risk and neighborhood quality are unknown; owner listed as Unknown may complicate title research; development signal is Low despite strong industrial investment elsewhere in Tulsa.,Exact ZIP code; neighborhood and surrounding property values; structure condition and occupancy status; detailed title history and liens; local crime and code enforcement records; proximity to employment centers and amenities beyond the provided data.,"Verify the precise location and ZIP for 420 S QUEBEC AV E, pull county assessor records for structure details and valuation, and run a title and lien search to confirm encumbrances before prioritizing this parcel further.",High
36150-93-04-13930,6.2,Strong Manual Review Candidate,True,Research First,False,"Meta Tulsa Data Center at Fair Oaks Innovation Park shows strong citywide industrial momentum but has no clear street, neighborhood, or ZIP overlap with this parcel, so it should not be treated as a direct development catalyst.","The parcel at 220 S URBANA AV E in Tulsa is a residential improvement (R IMP) lot in the City of Tulsa with a bid cost of 4,698.86 and high extraction/data confidence. Address and parcel data are clear, and the rule-based system scores it 6.2 as a Strong Manual Review Candidate. However, the matched development (Meta data center at Fair Oaks Innovation Park) has no clear geographic overlap, so local development upside remains unproven. The unknown ZIP and lack of surrounding value/crime data introduce uncertainty, but the relatively modest bid and clear property type justify deeper manual review.","ZIP code unknown; no confirmed overlap with major development activity; surrounding value and crime risk are unknown; only basic legal description (LT 153 BK 2 RODGERS HGTS SUB) is available; current physical condition, occupancy, and code/ lien status are not provided.",Exact ZIP code; neighborhood and school context; current structure condition and habitability; occupancy status; any municipal liens or code violations; recent comparable sales or assessed value; flood or other environmental risk indicators.,"Verify the parcel’s ZIP and map the exact location within Tulsa, then pull county assessor and code-enforcement records to confirm structure type, condition, assessed value, and any liens or violations before considering a bid at approximately 4,698.86.",High
78810-84-11-09060,6.2,Strong Manual Review Candidate,True,Research First,False,The only cited development (Meta Tulsa Data Center at Fair Oaks Innovation Park) has no clear geographic overlap with this Broken Arrow parcel; development signal is explicitly Low.,"The parcel at 416 E COLLEGE ST N in Broken Arrow is classified as R HS IMP, indicating a residential improved property, with a clear legal description and high extraction confidence. The bid cost of 4,710.03 is modest for an improved residential lot, and rule-based scoring (6.2) already flags it as a Strong Manual Review Candidate. However, the matched development project in East Tulsa has no street, neighborhood, or ZIP overlap, so it does not materially raise this parcel’s priority beyond the intrinsic value of an improved residential asset at a relatively low entry cost.","ZIP code is unknown, limiting precise location and comp context; no confirmed surrounding value or crime data; development upside is not clearly supported by the cited industrial/data center project; owner name is unknown; fair market value or condition of improvements is not provided, creating uncertainty about rehab or demolition costs.","Exact ZIP code; detailed location context within Broken Arrow (neighborhood, nearby corridors); current structure condition and occupancy; any code violations or liens beyond the tax issue; recent market value or comparable sales; utility status and access; zoning specifics beyond the R HS IMP label.","Verify the exact parcel location and ZIP in county records, then pull recent sales and assessed value for similar residential improved parcels in the same Broken Arrow area; confirm structure condition and any code enforcement history to estimate rehab or teardown costs before bidding.",High
25050-03-34-03580,6.2,Strong Manual Review Candidate,True,Research First,False,"The only cited project (Meta Tulsa Data Center at Fair Oaks Innovation Park) has no clear geographic or neighborhood overlap with this parcel, so it does not currently enhance this property’s priority.","The parcel at 1455 N KINGSTON PL E in Tulsa is a residential improvement (R IMP) lot in the Maplewood Addition with a relatively low bid cost of 4,724.19 and high extraction confidence. Address and parcel data are clear, supporting further investigation. However, there is no confirmed development overlap and surrounding value and crime risk are unknown, so the property cannot be elevated beyond a strong candidate for manual review.",ZIP code is unknown; no clear evidence of nearby public or private investment; surrounding value and crime risk are unknown; development signal is low due to lack of overlap with the cited Meta data center project.,Exact ZIP code; current property condition and occupancy; detailed neighborhood characteristics and surrounding property values; confirmation of utilities and access; any liens or encumbrances beyond the tax auction context.,"Verify the exact location and ZIP, pull local comps and neighborhood data for Maplewood Addition, and obtain on-the-ground or street-level condition checks to assess structure quality and rental/resale potential relative to the 4,724.19 bid.",High
27775-03-36-02215,6.2,Strong Manual Review Candidate,True,Research First,False,"The only cited project is the Meta Tulsa Data Center at Fair Oaks Innovation Park, which has no clear street, neighborhood, or ZIP overlap with this parcel; development signal is explicitly Low.","The parcel at 501 N 89 AV E in Tulsa is a residential improvement (R IMP) lot in Mingo Valley Sub No 1 with a clear legal description (LT 4 BLK 7) and high extraction confidence. The bid cost of 4,728.19 is moderate against the referenced value of 39,150, suggesting potential margin if the structure is usable. Rule-based scoring (6.2) and category already flag it as a Strong Manual Review Candidate, supported by complete address data and strong property clarity. However, the ZIP is unknown and there is no confirmed overlap with the major Meta/Fair Oaks development, so broader appreciation from that project is uncertain.","Unknown ZIP code and lack of surrounding value data; no clear development overlap with the Meta/Fair Oaks project; crime risk and neighborhood quality are unknown; actual condition of the residential improvement is not provided, which could materially affect value relative to the 4,728.19 bid.","Exact ZIP code; current physical condition of the residential improvement; detailed neighborhood and surrounding value context; confirmation of any local infrastructure or private investment directly affecting Mingo Valley Sub No 1; occupancy status and any title, lien, or access issues.","Verify the parcel’s ZIP and map the exact location within Mingo Valley Sub No 1, then obtain on-the-ground or recent imagery/inspection data to assess structure condition and neighborhood context before bidding near the 4,728.19 level.",High
63725-12-13-01130,6.2,Strong Manual Review Candidate,True,Research First,False,"No Clear Match to the Meta Tulsa Data Center / Fair Oaks Innovation Park; no street, corridor, neighborhood, or ZIP overlap, so nearby industrial investment does not clearly enhance this parcel.","The parcel at 215 N ELGIN AV E, City of Sperry, is a residential improved lot (R HS IMP) with a relatively low bid cost of 4,742.42 and clear legal description (LT 18 BLK 3 LOLLAR ADDN, CITY OF SPERRY). Address and parcel data quality are strong and extraction confidence is high, supporting efficient follow-up. However, ZIP code and surrounding value indicators are unknown, and there is no clear development overlap with the cited Meta data center project, so broader upside is not confirmed. These factors align with the rule-based score of 6.2 and classification as a Strong Manual Review Candidate rather than a clearly good or bad investment.","Unknown ZIP and surrounding value; no confirmed development or infrastructure spillover from the Meta data center project; crime risk and neighborhood quality are unknown; residential improvements are not described in detail, so current condition and usability are unclear.","Exact ZIP code; detailed property condition and type of residential improvements; neighborhood and comparable value context in Sperry; confirmation of utilities, access, and any code or lien issues beyond the tax auction; crime and school context.","Confirm exact location and ZIP, then pull local sales/assessed values and any building/permit records for LT 18 BLK 3 LOLLAR ADDN in Sperry to gauge structure condition and neighborhood value before setting a maximum bid.",High
54675-92-05-05450,8.2,Strong Manual Review Candidate,True,Research First,True,"High-confidence, strong match to the Meta Tulsa Data Center at Fair Oaks Innovation Park, a more than $1 billion project with significant local infrastructure improvements, indicating positive surrounding value momentum.","The parcel at 32 S 62 AV W (Parcel 54675-92-05-05450) has a bid cost of 4,753.15 and is classified as R IMP, suggesting an existing residential improvement. Address quality and property clarity are strong, and rule-based scoring (8.0) already flags it as a strong manual review candidate. The development intelligence shows a high-confidence, strong match to the Meta Tulsa Data Center at Fair Oaks Innovation Park in East Tulsa, with a high development signal and positive surrounding value signal, which elevates the parcel’s potential priority. The main drawback is the unknown ZIP and limited physical/condition details, not a lack of investment momentum.","ZIP and precise neighborhood context are unknown; physical condition, occupancy, and access details are not provided; legal description is partial and may require careful title and boundary verification; residential use may or may not directly benefit from nearby industrial/data center development depending on exact location and zoning.","Exact ZIP code and neighborhood context; current structure details (size, age, condition, occupancy); zoning and permitted uses; confirmation of access, utilities, and any easements; full legal description and title status including liens or encumbrances; proximity in miles/drive time to the Fair Oaks Innovation Park site.","Verify full legal description and parcel boundaries with county records, then pull zoning, structure/assessor data, and a map-based location check to confirm proximity to the Meta Tulsa Data Center at Fair Oaks Innovation Park and assess whether residential or alternative use aligns with surrounding development.",High
18550-93-05-13060,6.2,Strong Manual Review Candidate,True,Research First,False,"Meta Tulsa Data Center at Fair Oaks Innovation Park shows high investment momentum in East Tulsa, but there is no clear street, neighborhood, or ZIP overlap with this parcel, so direct development upside cannot be assumed.","The parcel at 2505 E 8 ST S in the City of Tulsa is a residential improvement (R IMP) with a relatively low bid cost of 4766.19 and a clear legal description in Highlands Addn, indicating a defined, likely buildable urban lot segment (E 50' OF S 95' LT 12 BLK 7). Address and parcel data quality are high, and rule-based scoring (6.2) already categorizes it as a Strong Manual Review Candidate. However, the matched development (Meta data center at Fair Oaks Innovation Park) has no clear locational overlap with this property, so broader industrial momentum does not materially change this parcel’s priority beyond general market sentiment.",ZIP code is unknown; no confirmed surrounding value or crime context; development intelligence does not clearly apply to this specific location; owner name is unknown; residential improvement condition and occupancy status are not provided.,"Exact ZIP code; structure details (size, age, condition, bed/bath count); current occupancy or tenancy; code enforcement or nuisance history; surrounding property values and sales; local crime and school context; any liens or additional encumbrances beyond tax status.","Verify exact location and ZIP, pull county assessor record for structure details and valuation, and review neighborhood sales and condition via mapping and street-level imagery to confirm that the residential improvement is usable and that the low bid cost is not driven by severe physical or legal issues.",High
29775-02-26-05800,6.2,Strong Manual Review Candidate,True,Research First,False,"Meta Tulsa Data Center at Fair Oaks Innovation Park has no clear street, corridor, neighborhood, or ZIP overlap with this parcel, so current development intelligence does not directly enhance this property’s priority.","The parcel at 1923 N MAIN ST E in Tulsa is a residential improvement (R IMP) with a bid cost of 4,778.85 and high data confidence. Address quality and property clarity are strong, and the rule-based system assigns a 6.2 score and labels it a Strong Manual Review Candidate. However, the only cited development—the Meta data center at Fair Oaks Innovation Park—has no clear geographic overlap, so development-driven upside is low. The combination of modest bid, usable data, and unclear external upside supports manual review rather than a definitive good or bad investment classification.",Unknown ZIP code; no confirmed surrounding value or crime risk data; no clear overlap with major development activity; development upside not clearly supported; potential neighborhood or condition issues cannot be assessed from available data.,"Exact ZIP code; detailed neighborhood context; property condition; structure details (size, age, configuration); current occupancy or use; any liens or encumbrances beyond tax status; comparable property values or rents; local crime and amenity data.","Confirm the precise location and ZIP, then obtain on-the-ground or photographic condition information and basic market comps for similar residential improvements in this part of Tulsa to determine whether the roughly 4.8k bid aligns with local value and risk.",High
05075-93-24-08770,6.2,Strong Manual Review Candidate,True,Research First,False,No clear geographic overlap with the Meta Tulsa Data Center at Fair Oaks Innovation Park; development match strength is reported as No Clear Match and development signal is Low.,"The parcel at 3612 S 94 AV E in the City of Tulsa is a residential improvement (R IMP) lot in BRIARWOOD SECOND ADDN with a complete address and high extraction confidence. The bid cost of 4,785.98 is moderate for a residential-improved tax auction property, and rule-based scoring (6.2) already categorizes it as a Strong Manual Review Candidate. However, the ZIP code and surrounding value context are unknown, and there is no confirmed overlap with the cited East Tulsa industrial/data center development, so upside from nearby investment is not clearly supported.","Unknown ZIP code and surrounding value context; no clear development overlap or documented local investment uplift; property condition and occupancy status are unknown despite being classified as R IMP; crime risk estimate is unknown; owner name is unknown, which may signal title or notification complexities.",ZIP code; detailed neighborhood and surrounding property values; current property condition and any structures present; occupancy status; any code violations or liens beyond the tax issue; precise distance and connectivity to major employment or development nodes.,"Confirm the exact ZIP and map the parcel within Tulsa to assess neighborhood quality and comparable values, then obtain recent imagery or an on-site drive-by to verify the condition and existence of residential improvements before proceeding with any bid strategy.",High
13775-02-12-01430,6.2,Strong Manual Review Candidate,True,Research First,False,"The only cited development is the Meta Tulsa Data Center at Fair Oaks Innovation Park, which has no clear street, neighborhood, or ZIP overlap with this parcel; development signal is explicitly Low.","Parcel 13775-02-12-01430 at 4615 N HARTFORD AV E is a residential improvement (R IMP) lot in the City of Tulsa, Fairhill Addition, with a bid cost of 4,839.51 and a prior value reference of 11,400. Address and legal description are clear, and extraction confidence is High, supporting usability for further analysis. Rule-based scoring (6.2) already classifies it as a Strong Manual Review Candidate. However, ZIP and surrounding value context are unknown, and there is no confirmed overlap with major development areas, so upside is not clearly supported by development intelligence.","Unknown ZIP and surrounding value context; no clear development overlap or documented upside from nearby projects; crime risk and neighborhood quality are unknown; property condition and occupancy status are not provided; prior value reference (11,400) suggests limited margin if significant rehab or legal issues exist.",ZIP code; detailed neighborhood and surrounding property values; current structure condition and habitability; occupancy status; any code violations or liens beyond tax; precise distance and connectivity to major employment or development nodes.,"Verify exact ZIP and map the parcel within Tulsa to assess neighborhood quality and comps, then confirm structure condition and any code or lien issues before considering a bid near the 4,839.51 level.",High
57370-72-13-63370,6.2,Strong Manual Review Candidate,True,Research First,False,"The only cited development is the Meta Tulsa Data Center at Fair Oaks Innovation Park, which has no clear street, neighborhood, or ZIP overlap with this Glenpool parcel; development signal is explicitly Low.","The parcel at 1018 E 144 PL S in the City of Glenpool is a residential improved (R IMP) lot in Kendalwood Estates Addn I with a clear legal description (LT 1 BLK 3) and high extraction confidence. The bid cost is relatively low at 4,845.40, and rule-based scoring (6.2) already categorizes it as a Strong Manual Review Candidate. However, the ZIP code is unknown and there is no confirmed overlap with the major Meta/Fair Oaks development, so upside from nearby large-scale investment is not clearly supported.","Unknown ZIP code; no confirmed surrounding value or crime risk data; development intelligence shows no clear geographic match to the major Meta/Fair Oaks project; ownership listed as Unknown; overall development signal is Low, limiting confidence in appreciation potential.",Exact ZIP code; detailed neighborhood and surrounding value context; property condition details beyond R IMP classification; confirmation of current occupancy or structures; any liens or additional encumbrances beyond tax status.,"Verify the precise location and ZIP, then pull local comps and neighborhood data for Kendalwood Estates in Glenpool, and confirm physical condition and occupancy of the residential improvement before bidding.",High
91407-14-07-52320,4.8,Strong Manual Review Candidate,True,Research First,False,"No street, corridor, neighborhood, or ZIP overlap found",AI review failed validation; fallback rule-based review used.,ZIP unknown; development upside not clearly supported; no clear development overlap; address not fully verified,reasoning_summary not grounded enough,"Drive-by, title review, and neighborhood verification",Medium
